"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMPRSS11D",0.773220377206463,-4.17851819772594,3.08109196855349,-1.35618093856759,0.175041605308034,NA
"LOC102155277",0,0,0,0,1,NA
"LOC482175",0,0,0,0,1,NA
"LOC100685482",0,0,0,0,1,NA
"LOC100688888",2.71013471469853,-0.691602178070763,1.50876079086332,-0.458390874324764,0.646671646735186,NA
"UGT2A3",0,0,0,0,1,NA
"LOC102156718",0.531589009329443,-3.78130961143919,3.08331705012825,-1.22637716133731,0.220056776465085,NA
"SULT1D1",1.0029472117157,-4.46112827810075,3.07983973660889,-1.44849364240386,0.147479042736586,NA
"LOC100686131",3.56915914258477,0.24696403145282,3.0297943928377,0.0815118121667373,0.935034931388041,NA
"CSN1S1",0.386610188603231,-3.45299606641481,3.0856712644029,-1.11904210479239,0.263122176895429,NA
"CSN2",0.466047041092966,-2.05494626183164,3.09207792794074,-0.664584240669573,0.506316451745383,NA
"PRR27",3.38148437390524,-1.43895853947321,3.03329076059711,-0.474388594118801,0.635222825103784,NA
"ODAM",0.773220377206463,-4.17851819772594,3.08109196855349,-1.35618093856759,0.175041605308034,NA
"CABS1",0,0,0,0,1,NA
"LOC111098430",0.62200683638658,-0.230340948447627,3.07125971605649,-0.074998850550935,0.940215626446115,NA
"MUC7",1.31873867337028,0.10664619019056,3.04737399171386,0.0349960951562044,0.972082854581543,NA
"LOC111098636",1.44325137284842,-0.289373948134331,2.22399384125744,-0.130114545627842,0.896475802205029,NA
"AMTN",0.10593501722878,-2.26626675263489,3.10024308044168,-0.730996471512816,0.464781308169892,NA
"AMBN",0.431894314435997,0.212303183507243,3.08785320496481,0.0687542993189869,0.945185195816662,NA
"ENAM",0.302988823048241,-1.79986015084992,3.09558063717371,-0.581428934280067,0.560951401367727,NA
"LOC119874470",1.85931647619668,3.46262964258893,3.08686295868331,1.12173092519336,0.261976863465416,NA
"GC",0.85037566871735,0.527810821978664,3.06648377352662,0.17212248978303,0.86334123232886,NA
"NPFFR2",0.174107462751374,-2.69424939043436,3.09361232800185,-0.870907245244449,0.38380480047101,NA
"AFP",0.237421547334369,0.786042246608852,3.1215851965333,0.25180867960349,0.801188948105453,NA
"AFM",1.87102676468958,-3.41287087448878,3.065722283866,-1.11323549835212,0.265607300481644,NA
"LOC482194",0.930400643143627,-4.38630378428807,3.08014801157708,-1.42405617126244,0.154430212429678,NA
"RASSF6",1.78838783789651,-2.47892989644619,2.66809348304474,-0.92910158965544,0.352836440730833,NA
"PPBP",2.71178763976793,-0.539576632198884,2.39522750222342,-0.225271558421073,0.821768024132877,NA
"PRSS38",1.50748532361132,-0.0414202765990359,3.04443720659857,-0.0136052326877562,0.989144929776522,NA
"WNT3A",0.0560308721115016,-1.78021598381025,3.11045850301826,-0.572332336883069,0.567096846289451,NA
"LOC111098714",1.26224172841459,0.812774882367024,2.8774265363024,0.282465902122203,0.777586288638274,NA
"LOC482200",0.164294654002453,0.428073396364908,3.12714600789265,0.136889481746131,0.891118152919189,NA
"LOC482199",2.56236541995172,1.37027375221648,2.75664213150715,0.497080755080568,0.61913210524108,NA
"OR13G1",1.34246606595105,0.537025895852751,3.04951076814327,0.176102311709404,0.860213564827431,NA
"OR2AK3",0.34403056758117,-3.34638363532302,3.08655618354583,-1.0841803733113,0.278284832041192,NA
"OR2L3B",0.661974198684394,-2.72317983826705,3.08531069281733,-0.882627426990307,0.377437604790291,NA
"OR2L5C",1.21270221884672,-0.414596175902125,3.05025406438726,-0.135921850164114,0.891883061843811,NA
"LOC482215",0,0,0,0,1,NA
"OR6F1",1.71269059371448,0.400864237263057,3.04198323053867,0.131777267290219,0.895160467799161,NA
"OR2L17",0.193305094301616,-2.77438282375257,3.09256881989436,-0.897112719337105,0.369658772249574,NA
"LOC607634",0.879582471698991,-4.31803234710683,3.08044344545431,-1.40175673521252,0.160987902092688,NA
"OR2AZ1",1.3645182336514,-4.80154633824748,3.07862108613799,-1.5596418668953,0.118844536911473,NA
"OR2L5",0,0,0,0,1,NA
"OR2T24",0.643476293242115,-3.98358189615727,3.08210854688452,-1.29248591850666,0.196188919375852,NA
"OR2T15",0.0211870034457559,-1.26117446858513,3.12254736246057,-0.403892822810964,0.686291534365315,NA
"OR2T13",0.676567830055655,-4.0357097266789,3.08182327428,-1.30952016631186,0.190358211240359,NA
"OR2T20",0.540202642682255,-3.09245821702304,3.08474647069532,-1.00249996114786,0.31610218531093,NA
"OR2M9",1.02897884066821,-4.19190925410187,3.07995640051926,-1.36102876436665,0.173504599535971,NA
"LOC119867572",0.680292119272472,-0.585282970434278,3.06900645813676,-0.19070763728194,0.848754654827461,NA
"OR2T4C",1.63947432866338,-4.73148762142025,2.89785805856564,-1.63275340813698,0.102520869754534,NA
"LOC482237",0.087053731375687,-2.09634201070363,3.10344770342986,-0.675488105820764,0.499365705632663,NA
"OR2T1",0.636855189833063,-3.30041597539719,3.08331703119678,-1.07041084066407,0.284434421811617,NA
"OR2T2",1.06109376419942,-4.5238641534191,3.07959320204519,-1.46898108179183,0.14183792056378,NA
"OR2T11",0.773220377206463,-4.17851819772594,3.08109196855349,-1.35618093856759,0.175041605308034,NA
"OR2T4B",0.676567830055655,-4.0357097266789,3.08182327428,-1.30952016631186,0.190358211240359,NA
"OR2AX2",0.850414749195589,-2.60320644274623,3.07948686767462,-0.845337731448733,0.397922300117293,NA
"LOC482247",0,0,0,0,1,NA
"LOC111098721",3.28047081445514,-0.542184027477646,2.42046266409704,-0.224000161423646,0.822757177627568,NA
"LOC119867675",2.08136613404866,0.0188182631783334,1.18897560777301,0.0158272912037117,0.987372175929706,NA
"LOC100687273",1.35297659728834,-0.522638416664878,2.51744810579018,-0.20760643107709,0.835536282500654,NA
"LOC111098658",0.226314906233832,-1.40312207562796,3.09636285515631,-0.453151694831686,0.650439513174657,NA
"LOC119867214",1.30095722331413,-4.74838535804816,3.0787931117315,-1.54228789844787,0.123003648367199,NA
"LOC102155123",0.773220377206463,-4.17851819772594,3.08109196855349,-1.35618093856759,0.175041605308034,NA
"KLF14",3.29457216749524,0.91959203932929,2.22578344287495,0.413154317538408,0.679493555315577,NA
"CPA1",3.70987521201971,-0.346975453514654,2.08602653959718,-0.166333192281272,0.867894746200586,NA
"LOC111098728",1.08614424206041,-1.38709319051614,2.52300498896252,-0.549778219458268,0.582471499401257,NA
"LOC102151305",1.60075691920579,-0.222242565398562,2.24669536632213,-0.0989197595410437,0.921201980006109,NA
"LOC119867510",0.388423774719147,-1.71853769000109,3.08389745887815,-0.557261618752476,0.577348695027706,NA
"OPN1SW",0.974962622823509,0.100074302503849,2.99820663421699,0.0333780538545118,0.973373110396733,NA
"FAM71F1",0.299174450599441,-3.2140395322725,3.0877477666955,-1.04090093334021,0.297921528517588,NA
"LOC119866816",0.86987292435727,-4.3055642049004,3.08049891036005,-1.39768405384606,0.16220796486945,NA
"LOC106559717",0.665414114210312,-2.02126609480672,3.07312213994766,-0.657723970203522,0.510715516820876,NA
"LOC111098660",1.30333511753762,-0.202607083041443,2.55442477693154,-0.0793161281831997,0.936781178280921,NA
"LEP",1.61762705763245,-4.9910241699653,3.0780567039906,-1.6214854533039,0.104913567238264,NA
"LOC111098731",0,0,0,0,1,NA
"PAX4",0.622088380552138,-3.08860231928265,3.08292076612079,-1.00184291248231,0.316419467936873,NA
"FSCN3",3.5482814264869,2.31567541982929,1.6488105974741,1.40445204766199,0.160184281396227,NA
"LOC111098734",0.722272040341246,-4.10830691094149,3.08144257392221,-1.33324143234389,0.182452586674978,NA
"MIR592",1.80551979243499,-4.23373799509827,2.91477663525511,-1.45250855379103,0.146360252508819,NA
"LOC102153370",3.19243568195296,-0.729533734924984,2.21274969484629,-0.329695553285642,0.74163001402061,NA
"LOC111098652",0.494274034116086,-1.34254914406126,3.09315005786358,-0.434039448117996,0.664259795207047,NA
"LOC111098662",2.24629105125611,-5.37787698039736,2.50821819431615,-2.14410253166336,0.0320246722723929,NA
"LOC119865745",1.40882415897581,-2.81605722444715,3.07812872859221,-0.914860122089525,0.36026506728978,NA
"LOC100682596",0.0290179104585623,-1.38333007914658,3.11978525950113,-0.443405543677636,0.657472426816712,NA
"LOC482276",2.25698415185384,-2.2718504862398,1.64727298110426,-1.37915847118238,0.167845899147053,NA
"SPAM1",1.14383004721616,1.88538180774786,3.07532092828695,0.613068311149588,0.539831172293634,NA
"HYAL4",2.98902452546726,-1.2861888601744,2.68354792754274,-0.479286711063933,0.631734674663678,NA
"LOC609321",1.70153688643692,-3.3117594874184,2.18132435281227,-1.51823339942486,0.128955570499249,NA
"LOC106559669",0,0,0,0,1,NA
"LOC102152177",2.83024551545858,-1.5304684175186,2.12177407819725,-0.721315446939078,0.47071545522264,NA
"LOC119865969",0.471358202386255,-3.65882305925616,3.08413433847268,-1.18633712339135,0.235489191670139,NA
"LOC119867039",0.802088475620185,-2.4944624469318,3.08026074562772,-0.809821847216203,0.418042574268682,NA
"LOC106559683",1.99331031548008,-0.810843852945379,1.53407090297909,-0.528556960027572,0.597112823898859,NA
"LOC119866940",3.1873812081178,-1.00935764585545,1.89091511104264,-0.533793209415358,0.593484612430899,NA
"LOC111098748",3.44819976738316,-5.95154694141274,2.89462749118491,-2.05606661290172,0.0397760958660182,NA
"LOC102155309",1.96856387503298,-0.183482070417494,1.08801955771278,-0.1686385774197,0.866080934719159,NA
"LOC119867046",0.92706733848603,-3.33952669015664,3.07840028200751,-1.08482535870184,0.277999011800708,NA
"LOC609865",2.28206405366799,-1.83248522872588,1.72245005943838,-1.06388293738013,0.287381733475276,NA
"LOC100687068",1.8414324358504,-0.823959708958113,1.92917935010162,-0.427103736578307,0.669303771491185,NA
"LOC102152579",3.30164292418609,-0.599693889963663,1.23905304113143,-0.483993719442436,0.628390326411169,NA
"LOC119867041",0.78305377134336,-2.03460632421862,3.07332644128648,-0.662020895953683,0.507957829988148,NA
"LOC111098667",0.850675292807029,-4.28282545525431,3.08060129441229,-1.39025633178258,0.164451053101999,NA
"LOC111098752",0.956437009478903,-2.0888431891543,2.14499229419611,-0.973823167013823,0.33014434808929,NA
"LOC102152714",2.98442121931279,-2.756189217802,2.94942249860522,-0.934484367399175,0.350054096109987,NA
"LOC111098755",0.628241556480251,-3.95703865254721,3.08225776517109,-1.28381172310148,0.199207840714517,NA
"LOC111098757",0.628241556480251,-3.95703865254721,3.08225776517109,-1.28381172310148,0.199207840714517,NA
"LOC100684774",0.821546650781866,-4.24378728701544,3.0807808369779,-1.37750379257046,0.168356543043901,NA
"LOC610020",0.343245078157353,-1.79986015084992,3.09558063717371,-0.581428934280067,0.560951401367727,NA
"LOC119866717",1.01496247665008,-4.47428305185004,3.07978715789723,-1.45278969696884,0.146282153452059,NA
"PON1",0.956926655732957,-4.40973289998472,3.08004977537562,-1.43170832343024,0.152227313334972,NA
"LOC102152578",3.10386537773686,-2.94048656324094,1.22711975426602,-2.39625069437477,0.0165637571367244,NA
"LOC111098670",0.386610188603231,-3.45299606641481,3.0856712644029,-1.11904210479239,0.263122176895429,NA
"LOC111098763",0.193305094301616,-2.77438282375257,3.09256881989436,-0.897112719337105,0.369658772249574,NA
"LOC111098762",0.462951898234386,-3.63876720227986,3.08427479257871,-1.17978048228237,0.238087534174585,NA
"LOC119867357",0.761769395570653,2.13734790522198,3.10026394172885,0.689408368253347,0.490566318779489,NA
"LOC119865671",1.72587409422123,-3.46090034618502,2.56518268658722,-1.34918279476986,0.177278259682315,NA
"LOC111098766",1.55840542788641,-3.98184428406028,2.52230319330301,-1.57865410258073,0.11441541776638,NA
"LOC119867674",1.4898507717999,-4.30192451521437,2.55876942677348,-1.68124742706456,0.0927148648571679,NA
"LOC119867708",0.9033908565121,-1.64177638312975,1.97580311651203,-0.830941286309967,0.406006798681369,NA
"MIR8841-2.1",0.607430627342973,-0.173875542096543,1.1607423879582,-0.149796840281157,0.880924902320604,NA
"LOC100685646",1.29743115378624,-3.11048758314923,2.35622847271144,-1.3201128919259,0.18679732910695,NA
"LOC111098671",0,0,0,0,1,NA
"LOC119866411",0.116071641834249,-2.33507243792799,3.09904505642155,-0.753481280657559,0.451160755948739,NA
"LOC111098771",2.78324837592491,-1.61648514632719,1.72652834529322,-0.936263311711026,0.349137632917873,NA
"LOC100686450",0.193305094301616,-2.77438282375257,3.09256881989436,-0.897112719337105,0.369658772249574,NA
"LOC100686927",0.24105083960758,-0.881428293710496,3.09753380387426,-0.284558087020082,0.775982725876776,NA
"CAFA-T2R2",0.961641387478538,-3.32173716943953,3.08137750940581,-1.07800396390901,0.281031987167911,NA
"LOC106559663",1.26325872768832,-1.16634001115602,1.81256305504078,-0.643475551326286,0.51991557390719,NA
"LOC119867091",1.71644528548296,-3.38396861376033,3.07533982484975,-1.10035599526815,0.271177043573594,NA
"LOC119866733",1.84191532294866,-0.773961774869289,1.34980644451986,-0.573387227488453,0.566382536462061,NA
"LOC119867546",0.589624830246568,-3.8909021406152,3.08264157120896,-1.2621973884201,0.206877768221875,NA
"LOC119865742",1.41571686049006,-0.852500553829896,3.04718918482294,-0.279766204893324,0.779656881305925,NA
"LOC119867748",2.37378521202255,-4.0204229833354,2.2302415314163,-1.80268501267765,0.071437697247727,NA
"LOC119867201",1.57638826810895,-4.96306187945428,3.07813543311514,-1.61235981564059,0.106883663931173,NA
"LOC111098775",0.781672849370752,-1.73808559145644,3.07575802588941,-0.56509178447282,0.572011336213282,NA
"LOC111098675",0.965415925295126,-3.11622088444404,3.07564329583214,-1.01319320373298,0.310967886087806,NA
"LOC119867207",1.55548705579404,-2.38048208110774,2.78570679158628,-0.854534327983675,0.392808997421826,NA
"LOC102153624",0.905121236836668,-3.11313454011267,3.07678362391373,-1.01181458322789,0.311626715884738,NA
"LOC111098779",0.73402579729755,-0.551836544532371,3.06469575506297,-0.180062423364773,0.85710356220164,NA
"LOC102153678",2.57608079305894,0.823655894132573,1.18380628407537,0.695769151771232,0.486573410971757,NA
"LOC100855450",0.937618292616116,-4.38776170200633,3.0801418524391,-1.424532346954,0.154292428259744,NA
"LOC100855891",0.24163136787702,-2.98681083653941,3.09006050760864,-0.966586521262287,0.333750775352553,NA
"LOC119867753",1.49065627791552,-2.74158038924836,2.70308052635505,-1.01424295817973,0.310466835018639,NA
"LOC111098781",3.08749415979002,-1.68728807360146,2.15793588951648,-0.781899073924536,0.434273889314589,NA
"LOC119866183",2.85479516606688,-1.05135962208522,2.4994400383474,-0.420638065308567,0.674019393300249,NA
"LOC119866867",3.40986035179999,-1.11752157535324,2.39185912962931,-0.467218809632168,0.640343337512506,NA
"LOC119866951",3.61034956233891,-2.71267868541449,1.79643104822488,-1.51003774294315,0.131033793740165,NA
"FERD3L",3.48709349712174,-1.71516520177608,3.03508742460443,-0.565112288981138,0.571997390345175,NA
"LOC111098677",0.386610188603231,-3.45299606641481,3.0856712644029,-1.11904210479239,0.263122176895429,NA
"LOC111098787",1.9711066289439,-3.90508380136781,2.99530038627826,-1.30373695381517,0.19232328515374,NA
"LOC111098678",0.86987292435727,-4.3055642049004,3.08049891036005,-1.39768405384606,0.16220796486945,NA
"LOC111098789",3.71635177720822,-1.92978657776243,2.97029902150627,-0.649694378845338,0.515889655589478,NA
"LOC102155599",2.72458806748524,-1.19560830762802,2.36857697155141,-0.504779165713538,0.613713950622244,NA
"LOC111098790",3.72869931186101,-1.80167604063985,2.64630291749289,-0.680827591100858,0.495980589442207,NA
"LOC111098792",0.342942235038533,1.1911411088778,3.11447537997348,0.382453210751641,0.702125228142367,NA
"LOC119866665",1.2202003979715,2.81825381546526,3.09190215425348,0.91149514922011,0.36203454030783,NA
"LOC111098796",0.375040931133224,-3.43290377995496,3.08583316545602,-1.11247225494371,0.265935152968858,NA
"LOC111098797",2.83126854680346,-1.94492225147794,1.77438675491988,-1.09610954099224,0.273030839784368,NA
"LOC111098798",0.929717923090285,-2.96651737352144,3.07472699311734,-0.964806755254002,0.334641611771987,NA
"LOC111098683",0.714543209357289,-2.23983976388306,2.19547248939146,-1.020208531287,0.307629572401144,NA
"LOC100682545",1.83967883489499,-2.95296484880343,1.77758739861932,-1.66122062470573,0.0966691447914075,NA
"LOC102153874",0.676789293188855,-4.03948709164576,3.08180299539795,-1.3107544829043,0.189940725028764,NA
"LOC100856158",0.628241556480251,-3.95703865254721,3.08225776517109,-1.28381172310148,0.199207840714517,NA
"LOC119866098",1.54374508986072,-0.417828047946437,3.04325852102603,-0.137296271433939,0.89079661749346,NA
"NPVF",1.84212837860131,-4.00622082241805,3.07380486078345,-1.30334260106445,0.192457823127413,NA
"LOC106559716",1.05334223363547,-1.9496377977596,2.48053626608393,-0.785974317092942,0.43188253365315,NA
"LOC111098684",3.34037360787355,-1.17992151333992,1.44486210260224,-0.81663261235439,0.414138412133914,NA
"LOC111098803",3.50359061344876,-1.67098071363629,1.42474512189644,-1.17282781878354,0.240864859957891,NA
"LOC111098686",0.921035700082616,-1.07613031561187,2.62074394950576,-0.410620166008517,0.681351074366935,NA
"LOC111098804",1.01580667748405,-1.83007507688433,3.06065872022525,-0.597935034308444,0.549883282156993,NA
"LOC102154034",0.914410763454628,-4.36239511320803,3.08024990097609,-1.41624714015108,0.156703158383422,NA
"LOC119867356",0.297662239988521,-3.19519509006995,3.08792631308759,-1.03473812717866,0.3007912250896,NA
"LOC119867681",3.5129743589591,-5.30141769862997,2.37341087258315,-2.23367043602529,0.0255047656192775,NA
"LOC102154152",2.02462827546388,1.79360979141908,1.82673024618535,0.981868995252345,0.326164392042035,NA
"LOC102154772",0.386610188603231,-3.45299606641481,3.0856712644029,-1.11904210479239,0.263122176895429,NA
"LOC111098688",0.179827234583104,-0.486651756586531,3.11093118816201,-0.156432825784891,0.87569186443393,NA
"LOC119867521",2.35740983377044,0.448871425549245,3.03607316860512,0.14784605001976,0.882464265996809,NA
"LOC102155186",0.686961027291664,-2.38700796149914,3.07527269370101,-0.776193918148586,0.43763449654459,NA
"LOC119866379",2.53725744358072,-2.53316786228893,2.62490828868267,-0.96505004506661,0.334519746194226,NA
"HOXA9",1.02711356574765,-4.48862245551505,3.07973038298753,-1.45747253730725,0.144985986747064,NA
"LOC102156409",0.0980540261951277,-2.21023029896369,3.10126015383837,-0.712687807318625,0.476038962946657,NA
"HOXA11",2.28553116412997,-0.561265245933006,3.0361787360499,-0.184859092539202,0.853339557346722,NA
"LOC119867346",0,0,0,0,1,NA
"HOXA13",0.902794503161752,-4.34981141078561,3.08030420331072,-1.41213695910632,0.157909638169733,NA
"LOC111098690",1.09418530101296,-4.556993419329,3.07946723839403,-1.47979928557562,0.138926819403447,NA
"LOC119867301",0.520019416674016,-0.303630170927257,3.07625703301504,-0.098701170828261,0.921375539220011,NA
"EVX1",0.203125373209936,-2.83700786519532,3.09179162657277,-0.917593488775994,0.358831728005595,NA
"LOC102156804",0.338283915027827,-3.31817432823661,3.08680126485419,-1.07495560728732,0.282394603979679,NA
"LOC111098809",0.10593501722878,-2.26626675263489,3.10024308044168,-0.730996471512816,0.464781308169892,NA
"LOC111098810",1.937943441042,-5.19426887251196,3.07752784634678,-1.68780564526098,0.0914485435803422,NA
"LOC119867717",2.56442373748885,-4.04382717025582,1.98268745716862,-2.03956864488901,0.0413933076840731,NA
"LOC119866282",1.04431258180844,-4.50808254907931,3.07965422258954,-1.46382750245535,0.143241085896479,NA
"LOC111098811",1.90716077986937,-3.96682034595925,3.00048231753195,-1.32206089760334,0.186147873248054,NA
"LOC119866126",1.36192314122066,1.31328288501798,3.05653504403793,0.429663938445483,0.667440119166093,NA
"LOC119867663",0.519963271204837,-2.35801633955009,3.08188555967265,-0.765121317418596,0.444199307063632,NA
"LOC111098692",0.966636203074678,-4.42110245604942,3.08000267040761,-1.43542163080798,0.151166985713,NA
"LOC111098813",0.816986475182787,2.22692067609239,3.0989321685983,0.718609041739583,0.472381840779054,NA
"LOC119867657",1.08555657754325,-2.78733952765408,2.05020561232642,-1.35954145813269,0.17397507452524,NA
"LOC111098816",3.41934077282257,-0.96264073757313,2.09742545057656,-0.458963028844963,0.646260715677022,NA
"LOC102153651",2.13723620133393,-5.12862643605728,3.07769062400244,-1.66638790658811,0.0956361779404352,NA
"LOC119867320",1.04853478114361,-3.69263312994787,2.73969002343916,-1.34782880484868,0.177713451012338,NA
"GHRHR",0.695986924739096,-4.06717470240736,3.08165594460037,-1.31980168309632,0.186901239528267,NA
"LOC111098817",0.659825951043784,-3.35472325248821,3.08297598111655,-1.08814446594334,0.276531336323125,NA
"LOC102154587",1.42856756766989,-0.490198707821725,2.5714386863957,-0.190632080949525,0.8488138541236,NA
"LOC119865954",0.254244041349071,-3.05613638044131,3.08931681755858,-0.989259619819928,0.322536135191061,NA
"LOC102155012",0.686388108963975,-4.05340466478846,3.08172872964931,-1.31530222819116,0.188408349585262,NA
"LOC100686960",2.3684479410394,-4.1347682372653,2.11515387520316,-1.95483093960157,0.050603028018521,NA
"LOC100687124",0.652181117922407,-2.32065366419801,3.08162316429884,-0.753062117095693,0.451412587577463,NA
"LOC106559680",0.628241556480251,-3.95703865254721,3.08225776517109,-1.28381172310148,0.199207840714517,NA
"LOC106559680.1",0.802349019231625,-4.21985235833195,3.08089331871813,-1.36968467317386,0.170785355136669,NA
"LOC100687204",0.263547212059866,0.867749891421783,3.12017918581741,0.278108993023891,0.780928692527647,NA
"LOC111098822",1.72940142289367,-0.92602069663619,2.87831274053299,-0.321723447072229,0.747662213295809,NA
"TRNAM-CAU.2",1.64533815876299,0.592154519633803,1.63507696640791,0.362156969854884,0.717234733108995,NA
"LOC111098824",2.21587213643083,-4.6100852611455,2.27646539200362,-2.02510667517241,0.042856411631449,NA
"LOC119866623",2.61456167275084,-1.6216280643505,2.17898824800142,-0.744211477890191,0.456748545209014,NA
"LOC119867071",0.913295573664014,-2.08220427104185,3.07297985353189,-0.677584745194047,0.498035021034911,NA
"LOC111098828",0,0,0,0,1,NA
"LOC111098830",0.394314787139329,-3.47593301207323,3.08548912840279,-1.12654197354847,0.259936184585292,NA
"LOC111098831",1.07664484665844,-4.53897923614216,3.07953537581669,-1.47391690051244,0.140503966751678,NA
"LOC111098698",0.676567830055655,-4.0357097266789,3.08182327428,-1.30952016631186,0.190358211240359,NA
"LOC111098699",2.94105397353749,-4.15865691575299,3.07292793653003,-1.35332067710282,0.175953206292523,NA
"LOC111098833",0.285567669400297,-3.16639756890639,3.08820361010235,-1.02532020833997,0.305212123622978,NA
"LOC111098665",1.59737038430633,-2.10780405529805,2.06721841637369,-1.01963297085731,0.307902562002755,NA
"LSMEM1",1.53511530437267,-1.02941770752142,1.92004203486598,-0.536143318129635,0.591859503984259,NA
"LOC100682938",0.365263175948676,-2.36809479416319,3.08852502963761,-0.766739712788097,0.44323628699628,NA
"LOC102155062",0.758567733469261,-1.9454410942787,3.06903288937589,-0.633893856599993,0.526150095118892,NA
"LOC100687040",2.54835036256972,-3.11577003022094,2.9493985021243,-1.05640862975173,0.290781565019551,NA
"LOC102155421",1.73036849607262,-5.06634911831214,3.07785201557629,-1.64606650763991,0.0997500670007687,NA
"LOC111098838",1.92071378674841,-1.53969396074562,2.77711214238485,-0.554422681477819,0.5792896069981,NA
"LOC100683151",0.981760208269942,-4.43765526673209,3.07993474500993,-1.44082769088596,0.14963336834287,NA
"PPP1R3A",2.00111365241649,0.914987637438346,3.0413918011057,0.300845039795827,0.763532661632301,NA
"LOC111098839",0.144978820726212,-2.51032131346294,3.09623106302819,-0.810766787866207,0.417499610650952,NA
"LOC111098843",1.44307015874656,0.129180614906578,3.04585224904026,0.0424119767947649,0.966170280839458,NA
"LOC111098841",0.812058566573346,-4.23328901043795,3.0808299461685,-1.3740742216891,0.169418641402275,NA
"LOC111098842",0.587619881440945,-3.88794916653126,3.08265911632911,-1.26123227376536,0.207225173977129,NA
"LOC119865884",0.473663919978918,-3.66316303038525,3.08410419716773,-1.18775592398898,0.234929583914981,NA
"LOC119866897",0.826092030243488,2.23591595174752,3.09880281532324,0.721541861486366,0.470576194678923,NA
"LOC111098848",0.597306870930424,-3.30041597539719,3.08331703119678,-1.07041084066407,0.284434421811617,NA
"LOC106559676",0.0560308721115016,-1.78021598381025,3.11045850301826,-0.572332336883069,0.567096846289451,NA
"LOC111098849",1.61745907392673,-1.65113460571343,2.80276103343382,-0.589110019019543,0.555787472850943,NA
"LOC111098850",2.47955200581445,0.406472863765211,2.11838239398887,0.191878890666114,0.847837073002213,NA
"ASZ1",0.145946940169107,0.2764020911655,3.12925587912566,0.0883283764070867,0.929615685981414,NA
"LOC111098851",0.522776938371117,0.561885501618795,3.08609349706043,0.182070148605025,0.855527675112586,NA
"LOC100687717",0.76306081611188,-2.32444553569763,3.07783824878348,-0.755220173320145,0.450116886332261,NA
"LOC111098701",0,0,0,0,1,NA
"LOC119867700",0.966320795914958,0.832862106276471,1.57849916481663,0.52762910797816,0.597756785942402,NA
"LOC111098702",0.131435723201963,0.245780224231918,3.12966542267576,0.0785324279238079,0.937404536114822,NA
"LOC111098703",0.643476293242115,-3.98358189615727,3.08210854688452,-1.29248591850666,0.196188919375852,NA
"LOC111098704",0.550728020162325,1.50855878812335,3.10988752004501,0.485084678593622,0.627616279844666,NA
"LOC100855948",1.36741012715377,-1.44623891248182,3.0521978988241,-0.473835236253521,0.635617405341274,NA
"LOC119867516",0,0,0,0,1,NA
"LOC119866776",0.356290750025211,-2.55965480778791,3.0894809786853,-0.828506414328904,0.407383763840119,NA
"LOC119866772",2.97451717976994,-2.06635492311259,3.03968649947125,-0.679792117862166,0.496636098231046,NA
"LOC111098860",1.06395431186082,-1.61751367683009,2.89596470250651,-0.558540535880877,0.576475332444451,NA
"LOC111098861",0.566735111179263,-1.12872037023349,3.0741619654403,-0.367163598705129,0.713496989991461,NA
"LOC111098709",0.737828300053927,-1.0403259706994,3.06445875805443,-0.33948114588427,0.734247298089643,NA
"LOC119867535",1.17378038656318,-1.97761117450137,2.87545013221727,-0.687757075785705,0.491605770934243,NA
"LOC119866694",0.97513910486089,-3.82466988150998,3.08049890020989,-1.24157482453553,0.214393475220087,NA
"LOC111098862",0.303370583849058,-1.31700035989577,3.08960889815422,-0.426267661477337,0.669912819272575,NA
"LOC102152348",1.03572240283209,-4.49710376355158,3.07969706471303,-1.46024224755061,0.144223508064578,NA
"FEZF1",2.74004605732542,1.97899918848645,2.74406828943841,0.721191668626972,0.470791597027847,NA
"LOC111098711",1.44501630253555,-0.942584839206207,3.04698134163926,-0.309350381088681,0.757055010527576,NA
"LOC119869300",0.174107462751374,-2.69424939043436,3.09361232800185,-0.870907245244449,0.38380480047101,NA
"LOC111097607",0.494218232030376,-3.71693645080969,3.08373805146193,-1.20533469081383,0.228074122559533,NA
"LOC119869315",0.948822448363492,-2.17793115482142,2.94000275388293,-0.740792215906935,0.458819435621761,NA
"OR13P3",0.367789102452085,-2.71302216342694,3.08793848875407,-0.878586854403823,0.379625325954442,NA
"OR13P5",1.36857139256738,-2.10988952696997,3.05786093806727,-0.689988710965886,0.490201286635674,NA
"LOC482436",3.37528916255752,-1.0540744192688,2.12206964905258,-0.49671999207915,0.619386522301245,NA
"TMEM269",0.254879618226029,0.855138327584609,3.12039132769581,0.274048424630147,0.784047408120952,NA
"LOC111098934",1.06569307222319,-1.7371483083185,3.05894000889773,-0.567892244785953,0.570108138220513,NA
"LOC111098935",2.44406620644016,-5.46758227060336,3.07615204548702,-1.77740963052355,0.0755008674082952,NA
"LOC119869329",2.92275559027965,-1.28704622711213,1.44296193716924,-0.891947454717355,0.372421097263438,NA
"GUCA2B",0.821546650781866,-4.24378728701544,3.0807808369779,-1.37750379257046,0.168356543043901,NA
"MIR8839",3.08477137497566,-2.30240213839574,1.90897726983472,-1.20609196074665,0.227782034269872,NA
