"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC111097653",5.24936698275978,-5.94958972323035,1.71252734877412,-3.47415749447111,0.000512460144373857,0.0238656312690471
"LOC119867993",5.33871387189598,-3.8022727755924,1.09436082932199,-3.47442331058953,0.000511952682367413,0.0238656312690471
"LOC119869928",5.53964218804096,-5.50960010082131,1.58642279686819,-3.4729708320493,0.000514731291978647,0.0239236037138651
"LOC607666",168.509721150838,2.2825449574807,0.657382124033177,3.47217375409725,0.000516262079397178,0.0239236037138651
"LOC119866789",13.7438779430726,-5.74297994577189,1.65401056618547,-3.47215432789921,0.000516299440305731,0.0239236037138651
"TRNAG-GCC",151.67959594303,-10.4185423976246,3.00165333161161,-3.47093459724437,0.00051865030729862,0.0239902782563393
"LOC119869674",52.9475809936972,-4.05328912575568,1.16792351154107,-3.47050905791543,0.000519472822020288,0.0239902782563393
"LOC119865073",30.7931514443996,-6.33024866585908,1.82505851910177,-3.46851818700839,0.000523337102670166,0.0241104832688858
"TRNAP-AGG.4",12.1850315071061,-7.35532855160761,2.12074795653002,-3.4682709602335,0.000523818835433625,0.0241104832688858
"LOC119872784",9.79764376479012,-5.62177933216628,1.62192476715191,-3.46611596667216,0.000528035475163237,0.0241838499162924
"LOC119866993",8.18107406717914,-4.10751867777642,1.18498741722532,-3.46629729402045,0.000527679459869031,0.0241838499162924
"TRNAE-CUC.11",146.616158807904,-8.31724092385308,2.39950314917784,-3.46623463557565,0.000527802457183847,0.0241838499162924
"SLC12A2",5082.81776332831,-1.45740030565968,0.420625290966155,-3.46484231205428,0.000530542463727491,0.024244069962539
"SUCLG2",462.619656937609,-0.675921326124503,0.19509596363286,-3.46455822836233,0.000531103148512404,0.024244069962539
"LOC102154181",32.2093624927594,-5.14089310949158,1.48500751492197,-3.46186336286771,0.00053644942876644,0.0242998853276463
"LOC100683665",17.2514153697815,3.31955501354699,0.958785335584499,3.46225050628597,0.000535678311776483,0.0242998853276463
"LOC119864659",33.7893955713967,-1.89512995799567,0.547451909227242,-3.46172864876981,0.000536717996428149,0.0242998853276463
"LOC111092837",81.5220262503089,-1.35133592743898,0.390313113281192,-3.4621842860438,0.000535810136800595,0.0242998853276463
"TRNAH-GUG.1",14.658379295728,-4.3915756417548,1.26805555218216,-3.46323600271096,0.000533720046207283,0.0242998853276463
"LOC119872069",21.6599994580524,-3.22143368784183,0.930994621690633,-3.46020654984224,0.000539761188171176,0.0243579343366709
"SEMA6D",3203.93016805988,-0.911069774828289,0.263290982007751,-3.46031515352647,0.000539543521103561,0.0243579343366709
"LOC111092429",7.14989974537313,-4.51826236123777,1.30626631973362,-3.45891361736951,0.000542358818396097,0.0244352964060118
"rna-NC_002008.4:5212..5279",1639.35901374849,-3.0308526353867,0.876531191802478,-3.45778069706125,0.000544644537372174,0.0244983769712625
"LOC100683783",35.8442778670399,-3.67357041417121,1.06269132218475,-3.4568555680109,0.0005465176807022,0.0245029474898946
"LOC119865226",20.0091647470087,-3.8917660149225,1.12575340726838,-3.45703241029115,0.000546159158233652,0.0245029474898946
"LOC111092714",31.7553408159024,-2.98308492472537,0.863160270014834,-3.45600351215668,0.00054824817740197,0.0245169524989509
"RTN1",15550.7536608026,1.06516413200414,0.308231059769765,3.45573263382271,0.00054879939059735,0.0245169524989509
"LOC119866782",16.3543144274069,-4.55914608680504,1.31942865782894,-3.45539416606799,0.000549488867778243,0.0245169524989509
"LOC106559276",30.6923587007387,-2.19883750075816,0.636848338415581,-3.45268624901913,0.00055503416438917,0.0246847429091601
"LRRC17",42.7369519462121,1.2623315795213,0.365575092826989,3.45300214453807,0.000554384595451041,0.0246847429091601
"CRYBG1",2209.54703650629,-1.14674526332563,0.332237397754833,-3.45158393087295,0.000557306393887644,0.0247460140836499
"LOC119872096",10.4915519749776,-5.65724350730747,1.6395555123962,-3.45047390255146,0.000559603269394989,0.0248081814764
"LOC111091368",43.4731053401641,-3.27680183647318,0.950078016786905,-3.44898185051696,0.000562704522022435,0.0249057523083306
"LOC102156764",64.1435507057292,-3.7478697148813,1.08693176088891,-3.44811868577309,0.0005645059237135,0.0249057852754171
"LOC102157011",14.7119360116687,-2.74512786406633,0.796078765736191,-3.44831187844548,0.000564102269896962,0.0249057852754171
"SPAG6",58.6976209949842,-2.50277385783542,0.726531297421833,-3.44482593759795,0.000571427237953803,0.0249327944534954
"LOC100684047",1566.6772145611,2.00493628557149,0.581933293249714,3.44530259538037,0.000570420441314502,0.0249327944534954
"FRMD4B",762.640863557878,-1.11057882909269,0.322390387682952,-3.44482612237455,0.000571426847348227,0.0249327944534954
"LOC119864816",10.9005675255482,-3.75462140033253,1.08918759945543,-3.44717604406234,0.000566479326071346,0.0249327944534954
"LOC119866197",43.7209816023688,-2.85398493206393,0.828398970277017,-3.44518165094961,0.000570675743651865,0.0249327944534954
"LOC100684183",6.68584172207068,-3.85084755391949,1.11749471483516,-3.44596489164382,0.00056902428093532,0.0249327944534954
"TRNAN-GUU.15",8.82514413248432,-6.85556740171171,1.98887127868831,-3.44696385088987,0.000566924433375493,0.0249327944534954
"LOC119866631",12.3073087137318,-6.09387436348569,1.76934235341404,-3.44414655068152,0.000572865099411995,0.0249561688898174
"SLC25A13",1262.65286748604,-0.861896578909373,0.250436871159518,-3.44157222105039,0.000578344061651377,0.0251449985362606
"LOC119869520",16.6726127401076,-2.37534792337743,0.690255828817317,-3.44125731969167,0.000579017607186422,0.0251449985362606
"LOC119870595",2010.11357119882,-5.73182475821016,1.66619670518124,-3.4400648737249,0.000581574766013849,0.0252164619941083
"SLC22A4",334.865717610778,-1.16590352392687,0.339157227987542,-3.43764905393581,0.000586787667650314,0.0253495985171353
"LOC111091511",82.7566279888498,-2.7605889558388,0.802932529670797,-3.43813316041715,0.000585739581270608,0.0253495985171353
"LOC111092952",46.9165914318466,-2.6017273625523,0.756894952947063,-3.43736915198359,0.000587394449245698,0.0253495985171353
"PLEKHH1",2963.54926573186,-1.48648263762236,0.432531337576096,-3.43670506269582,0.000588836423835773,0.0253722460943442
"LOC102152902",25.4832324512487,-3.15669566576527,0.919115405464319,-3.43449326058306,0.000593662833968605,0.0253889997579075
"TRNAV-AAC",10.5204819423059,-6.42220051065072,1.86932520617673,-3.43557155781676,0.000591305281986666,0.0253889997579075
"LOC119869482",7.72477014332652,-5.25365368080139,1.52973251344682,-3.43436099750783,0.000593952611071051,0.0253889997579075
"LOC106557881",9.65445409511598,-5.38327622874988,1.56760888787767,-3.4340684531574,0.000594594018491,0.0253889997579075
"TRNAG-GCC.5",82.681204654535,-9.28650221843495,2.7042769977086,-3.43400554983962,0.000594732019055201,0.0253889997579075
"ZNF674.1",160.045285315167,-1.4751800793449,0.429492319695405,-3.43470654001705,0.000593195834130118,0.0253889997579075
"ERMN",6529.10295780871,-1.59083812434375,0.463524275076482,-3.43204921485775,0.000599038839680304,0.0255334536549711
"PPP3CB",7201.96181070611,0.819925755769895,0.239016582063841,3.43041369218013,0.000602661660364822,0.0255760187841553
"ASPA",1501.85742709808,-1.60547317465419,0.467932684255221,-3.43099174021049,0.000601378911665879,0.0255760187841553
"LOC475101",477.416953495402,1.85353454012286,0.540334507879115,3.43034641151874,0.000602811128484591,0.0255760187841553
"LOC119869646",14.4587292880834,-3.92219196637004,1.14361122250354,-3.42965501666184,0.000604349104845923,0.0256020050342309
"LOC119871352",5.11401054463943,-4.05331633371664,1.18229470881518,-3.42834684406109,0.000607269071526097,0.0256080553744305
"LOC111098416",54.5029724062468,-1.49341864171587,0.435544806535271,-3.42885190985495,0.000606140163718353,0.0256080553744305
"LOC119864315",19.6285395813407,-5.98407558819253,1.74544612099204,-3.42839318625969,0.000607165407369557,0.0256080553744305
"TRNAS-AGA.7",13.6935967240251,-7.77774431870377,2.27024480072393,-3.42594962279999,0.000612654001200557,0.0257958107080837
"CD84",174.510615048334,-1.33226798137081,0.388939793965479,-3.42538357360538,0.000613931998138977,0.0258103356603625
"LOC119871390",23.6031200704005,-3.8599468555046,1.12714232878238,-3.42454254173417,0.000615835418668791,0.0258119017979315
"LOC119868035",49.2443192799994,-2.63538248331752,0.769465571884332,-3.42495178421534,0.000614908537581948,0.0258119017979315
"LOC119864037",9.92290113766465,-6.77095525028372,1.97771945341559,-3.42361766153943,0.000617934943332082,0.0258607176057419
"LOC119871423",11.9762804796794,-5.35699785192685,1.56663879128312,-3.41942117208736,0.000627545119493623,0.0261836812074692
"LOC119872410",9.5017494825448,-4.01598280897148,1.17432542287767,-3.41982105703747,0.000626623404005226,0.0261836812074692
"TMEM54",120.111386368362,2.47113852988219,0.723038899631893,3.41771173188645,0.000631499535312069,0.0262299874554621
"TRNAQ-CUG.5",44.5391016860258,-9.5097970270341,2.78206957757146,-3.41824557649469,0.000630262120301503,0.0262299874554621
"LOC119867466",77.179484572057,-3.17287769971552,0.928339515318156,-3.41779881967873,0.000631297517659269,0.0262299874554621
"RUNDC3A",7545.69520947276,1.27840203317471,0.374241133216041,3.41598482825435,0.000635517876449625,0.0263476307793688
"LOC119865372",88.1469328655054,-2.1937451243339,0.642257787094813,-3.41567695777902,0.000636236755254975,0.0263476307793688
"LOC119866037",13.3619887670621,-4.20412289943761,1.23112271875664,-3.41486907469593,0.0006381267638913,0.0263863986091555
"LOC119866965",12.1534523846543,-5.30176033466602,1.55304696541698,-3.41377978433675,0.000640683381749463,0.0264131511018411
"TRNAR-ACG.5",13.2373434281451,-7.23517788897829,2.11938705114685,-3.41380678204255,0.000640619901836238,0.0264131511018411
"LOC119869900",41.4483045034589,-4.45243812239984,1.30458832792433,-3.41290660593593,0.000642739650368902,0.0264584924823734
"LOC111096732",23.4529953183506,-2.89833364077161,0.849617268268646,-3.41134031642018,0.000646443531460215,0.026571422601462
"LOC111097932",38.0180482854023,-4.51159518664879,1.3235827572468,-3.40862342150287,0.000652915424645426,0.0267976252106327
"FLNC",1049.6246637989,-1.52443904618788,0.447433923213205,-3.40707078095523,0.000656640962084403,0.0269106058283568
"LOC119872456",13.7857987771454,-5.37512919755052,1.57881881336391,-3.40452568214461,0.00066279067539593,0.0270823906255209
"LOC119872551",6.68507536160958,-3.13419059724676,0.920501696493913,-3.40487215741648,0.000661950350949716,0.0270823906255209
"EFCAB14",2519.3790305994,-0.755131547515801,0.221854862916116,-3.40371870866458,0.000664751717032565,0.0271224583307844
"TBX20",17.0227471557179,-2.98039921602514,0.876026590191752,-3.40217893999401,0.000668508514331509,0.0271888800688007
"MARCHF8",1026.95301810196,-0.533901449680405,0.156944717248306,-3.40184403171535,0.000669328248087817,0.0271888800688007
"CRYBG3",2661.83294562784,-1.5635570492374,0.459618898470118,-3.40185543815068,0.000669300313913772,0.0271888800688007
"LOC102157195",29.04671309326,-2.43410507218772,0.715662635019922,-3.40119066313971,0.000670930147579418,0.0272139892558496
"LOC119873537",14.8022749242337,-5.50614290793301,1.61942109013626,-3.40006866742098,0.000673689324482206,0.0272858971934865
"LOC119874893",53.6779286959079,-3.57239656995445,1.05094262822204,-3.39923081814482,0.000675756613286223,0.0272901236010897
"LOC119873708",504.058944340206,-0.860451768527542,0.253161334488015,-3.39882774858843,0.000676753236827081,0.0272901236010897
"LOC111091549",19.5873441397744,-4.60798881910427,1.35564308259968,-3.39911653609272,0.00067603904664438,0.0272901236010897
"OR51A25",6.21809829365958,-6.35879217220367,1.8715600785558,-3.39758912634558,0.000679824392636135,0.0273342764149614
"DUSP5",819.728170003592,2.83187671787468,0.833464079177848,3.39771897628524,0.000679501823696092,0.0273342764149614
"LOC119864227",200.536943638328,-1.3794582945417,0.40611605832634,-3.39670955200993,0.000682013152807591,0.0273824816344215
"LOC119867478",23.4247246467143,-2.5759010107296,0.75844912314861,-3.39627396500382,0.000683099504660239,0.0273863501411829
"LOC119871438",54.3534912874488,-3.22837331339832,0.950904465378805,-3.3950553719529,0.000686147220069582,0.0274290325849492
"C31H21orf91",817.714194446766,-1.35600355733699,0.39940045609272,-3.39509766864713,0.00068604122415306,0.0274290325849492
"LOC111098312",70.2115195361289,-4.31135914625734,1.27018141274489,-3.3942861255861,0.00068807761662648,0.0274665095364189
"LOC102153032",12.0658069152483,-5.43969517485205,1.60422492266584,-3.39085566992225,0.000696747831120941,0.0277725291819864
"ODAD1",284.597955854669,-1.68411418905861,0.496813760226322,-3.38983000046419,0.000699359782627147,0.0278365318946975
"LOC119873919",77.4808015108136,-3.22823096974856,0.952874104482852,-3.38788823682075,0.00070432958047649,0.0279655550934519
"HVCN1",217.321342996343,-1.29119857437863,0.381134812599222,-3.38777391016332,0.000704623211514874,0.0279655550934519
"LOC111095486",147.963592002131,-3.21036721865322,0.948211200641043,-3.38570902398415,0.000709946184663944,0.0280560590090838
"LOC111096631",32.4339937654682,-1.66254630368222,0.491046678577855,-3.38571947680657,0.000709919144982665,0.0280560590090838
"LOC106558184",7.62251879874121,-6.16898037295174,1.82197692587356,-3.38587184357123,0.000709525106589167,0.0280560590090838
"LOC111092991",156.489924971777,-2.77344200045571,0.819357891702281,-3.3848969156734,0.000712049899086475,0.0280990532930516
"TRNAQ-CUG",60.4151782188061,-9.71063845917994,2.87020335934732,-3.38325799374304,0.000716313071804327,0.0282238894693832
"SRI",3748.73546892456,0.521254558197687,0.154085234199632,3.38289753009268,0.000717253887755355,0.0282238894693832
"CXCL13",77.6422494636762,-2.22458642510796,0.658030229400047,-3.38067512055823,0.000723079817981702,0.0283724212834437
"METTL21A",633.825231053757,-0.795134828532854,0.235196404959508,-3.38072696591492,0.000722943408735079,0.0283724212834437
"LOC474656",484.668138234118,1.82855050394482,0.541394916214614,3.37748000430053,0.000731532715176995,0.0286228988683751
"LOC608608",32.809710622276,-2.2578517381466,0.66843855106873,-3.37780000051859,0.000730682025712864,0.0286228988683751
"LOC119871350",5.20935707092986,-5.51723284677983,1.63400665632694,-3.37650573540621,0.000734128414515866,0.0286434334707368
"ZNRF2",1187.53406200408,-1.27789881315226,0.37845184626184,-3.37664837884848,0.000733747842384362,0.0286434334707368
"MPEG1",597.946649479818,-1.19235637088924,0.35320701567399,-3.37580036062983,0.000736013048106493,0.0286765196475632
"TRNAQ-CUG.9",68.636903526841,-10.1366843183978,3.00414004659197,-3.37423827158036,0.000740202673606372,0.0287991934739424
"LOC119866015",8.22112064662975,-5.17052952327345,1.53276267825168,-3.3733399153293,0.000742622145471155,0.0288527477670907
"LOC100684822",18.4622242405562,-3.0516475963123,0.904835812960555,-3.37259815825319,0.000744625394992128,0.0288900032281448
"CFAP92",120.704901513193,-1.58818961471952,0.470983963901937,-3.37206728136119,0.000746062204355217,0.0288995293077431
"LOC119867543",59.6581746138403,-3.47788762427763,1.03148280397818,-3.37173592314311,0.0007469603244419,0.0288995293077431
"LOC100688091",62.2162995006367,-2.17074009405838,0.644022229377872,-3.37059808658363,0.000750051989200519,0.028978614772701
"LOC111097102",7.47160764288379,-5.20285820918625,1.54411238052722,-3.36948157064175,0.000753097270603699,0.0290556900930406
"LOC119867828",6.82839030545132,-3.65616135420062,1.08599299200639,-3.366652806337,0.000760864154623514,0.0293144639405993
"TMEM88B",448.135280063108,-2.03498418045094,0.604532538213581,-3.36621116617544,0.000762083448630776,0.0293206042273618
"GPR160",106.084966881604,-1.37817052955192,0.409541897112578,-3.36515150041677,0.000765016409731513,0.0293925679755595
"LOC607833",266.86824543449,2.25438454861762,0.670448511556475,3.36250213067662,0.000772395300305004,0.0296349115011613
"LOC102151695",20.8642207992519,-5.35065302881546,1.59159691715004,-3.36181414474997,0.0007743222216309,0.0296487801374554
"LOC100688865",4.62214406682275,-4.61440785371912,1.37283461558029,-3.3612263278841,0.00077597212231203,0.0296487801374554
"CLYBL",845.324778051075,-0.863747781382573,0.256957201542496,-3.36144609373684,0.000775354895809269,0.0296487801374554
"LOC111096182",37.1870303328312,-3.22720263256853,0.961278066544372,-3.35719990384235,0.000787361636704614,0.0297859814522193
"LOC119869453",755.569895741344,-5.56487643200899,1.65794908699363,-3.35648209927834,0.00078940830950405,0.0297859814522193
"TRNAY-GUA.3",17.1560958205818,-7.13633957537865,2.12652039312358,-3.3558763877624,0.000791139212219681,0.0297859814522193
"KCNRG",129.713857282701,-2.82395919419505,0.841215829851173,-3.35699721044796,0.00078793907584231,0.0297859814522193
"SPINT3",289.605451224192,-1.88019668579478,0.55973922619879,-3.35905828605807,0.00078208570004833,0.0297859814522193
"LOC102156604",4.81632668071977,-6.3494665886861,1.89198347641806,-3.35598416573226,0.000790830964668878,0.0297859814522193
"LOC100683814",6.74774531937389,-5.99833054497915,1.7870408891045,-3.3565715152634,0.00078915308915247,0.0297859814522193
"LOC119866625",1712.16116075532,1.05446597970667,0.31396585276245,3.35853714800153,0.000783561887476765,0.0297859814522193
"LOC106558127",5.17376411523925,-5.24761912257066,1.5625062389714,-3.35846282829896,0.000783772617738651,0.0297859814522193
"LOC119867544",26.7624149623561,-4.22696465462715,1.25896598237763,-3.35748917269733,0.000786538238986916,0.0297859814522193
"TRNAQ-CUG.8",66.0617277215756,-10.0813677973216,3.00417774503095,-3.35578273089757,0.000791407163625823,0.0297859814522193
"COBLL1",964.496163002476,-1.04218981589978,0.310899691147412,-3.3521738540603,0.000801796509994964,0.0301360011630308
"LOC119869923",8.91620710358056,-4.6255901534429,1.38010839902863,-3.3516136534627,0.000803420535330849,0.0301560682074047
"LOC119873476",21.3922222084834,-3.06017032377929,0.91326187571991,-3.35081361122954,0.000805745156372968,0.0302023418167282
"LOC119870862",22.4990150079189,-2.15343747928066,0.643212526923037,-3.34794082693344,0.000814143926315955,0.0302712462404261
"LOC119870553",37.3772144167583,-3.62844966326136,1.08333827197958,-3.34932288197583,0.000810093311631803,0.0302712462404261
"LOC111095771",25.4474977654017,-4.8496703283242,1.44776812762036,-3.34975624604709,0.000808827036950771,0.0302712462404261
"TRIM56",602.226601064004,-0.940680205759149,0.280961887151948,-3.34807049915071,0.000813763077368024,0.0302712462404261
"TRNAP-AGG.1",12.897336267107,-7.69067494459379,2.29652923196289,-3.34882519131726,0.00081154981559406,0.0302712462404261
"LOC100682701",78.5162345002367,3.25030854034319,0.97083862168544,3.34793905778124,0.000814149123481799,0.0302712462404261
"LOC111098261",39.4825105988959,-3.26099034464514,0.974415978250293,-3.34661008997485,0.00081806188617757,0.0303517225070147
"LOC492092",422.078619700318,-1.24556168898971,0.372202887341725,-3.34645896458655,0.000818507934433466,0.0303517225070147
"CD2",50.7746158905681,-1.82583799245344,0.545667244069418,-3.34606486333484,0.000819672190338985,0.0303542058920313
"LOC111092580",13.2816435022336,-3.96152195260363,1.18452506165692,-3.34439690711333,0.000824616707544217,0.0304557703348407
"LOC111094194",25.0667353885722,-3.18460607843226,0.952123072136397,-3.34474205239724,0.00082359128820882,0.0304557703348407
"LOC119877738",2211.01934870849,-4.26789451079078,1.27717113533066,-3.34167786346489,0.000832736444832118,0.030551708585399
"LOC111097990",6.86222964736815,-4.52176024743143,1.35276995637176,-3.34259363621526,0.000829993474043886,0.030551708585399
"TRNAA-AGC.1",11.6470673205581,-6.39577398415004,1.91382058566024,-3.3418879659211,0.000832106392603174,0.030551708585399
"LOC119870228",20.0584436494813,-3.89766346172543,1.16605226393946,-3.34261471999319,0.000829930421619901,0.030551708585399
"LOC119863930",133.482766468341,-1.07670085987431,0.322189704078555,-3.34182267851675,0.000832302128162194,0.030551708585399
"LOC102157243",5.23650366463841,-5.84138084513968,1.74845920743695,-3.3408733931531,0.00083515297228378,0.0305593077675743
"LOC111097033",4.41217192680257,-3.43791922355034,1.02903109398694,-3.34092841668202,0.00083498748151896,0.0305593077675743
"LOC119865266",18.9809489190692,-5.75573065614582,1.72330569231945,-3.33993596249254,0.000837977101588984,0.0305817421652455
"LOC487627",12.9097005816969,-3.77688890259332,1.13073722100098,-3.34020038647869,0.000837179595018177,0.0305817421652455
"NFATC2",469.514398732184,-1.57521443699413,0.47184343024389,-3.33842613042195,0.000842544292305534,0.0307079087721317
"NAALAD2",481.50105406498,-2.07933078758917,0.623082038507993,-3.33717016232445,0.000846361132963541,0.0308064316068032
"TXNL4A",1247.66545541717,1.15839581722122,0.347616897664266,3.33239213917622,0.000861028392764722,0.0311808275135444
"LOC111098323",72.529044882458,-3.24448105786598,0.973524389107357,-3.33271677029161,0.000860024446395268,0.0311808275135444
"LOC111091533",61.4240659749611,-1.95155228734831,0.585638278304304,-3.3323509743915,0.000861155775597293,0.0311808275135444
"LOC119865838",32.979460697628,3.24938235642034,0.974937543656956,3.33291335179485,0.000859417030970449,0.0311808275135444
"LOC111092041",21.6980158348502,-1.94507056241288,0.583825541600497,-3.3315955260893,0.000863496586404586,0.0312247138166145
"LOC442967",49.6677086221983,-2.69636940432002,0.809434451464811,-3.33117697108206,0.000864796047806986,0.0312308786820949
"CCR5",75.5136946586005,-1.57936827384644,0.474215393938618,-3.33048714578606,0.000866941662578522,0.0312675452567271
"LOC119864332",8.83805453959966,-6.60413062699498,1.98470866069393,-3.32750632764706,0.00087626999092012,0.0315628343213845
"SELENOP",5286.05092965129,-1.2593025444494,0.378634215259805,-3.32590794412309,0.000881310301156576,0.0316589184655285
"LOC111098606",14.4037873897142,-5.03231716338121,1.51335391362588,-3.32527449003925,0.000883315248626727,0.0316589184655285
"LOC119869448",20.1011013329044,-3.28489464612606,0.988089809729209,-3.32448995403191,0.000885804247273219,0.0316589184655285
"LOC106559951",14.7816326703748,-2.36137406795604,0.710173626300469,-3.32506584376729,0.000883976560774853,0.0316589184655285
"LOC111092107",48.7844255998508,-2.86287492651963,0.860967180184813,-3.32518473689681,0.000883599668330806,0.0316589184655285
"LOC119867249",7.29633147194265,-4.89145809615533,1.47119917146177,-3.32481025753654,0.000884787276350284,0.0316589184655285
"LOC119866555",71.5925537832059,-3.00747688891534,0.905171120892595,-3.32255064208152,0.000891984784268822,0.0318386775319076
"LOC607182",7888.32059467588,1.15890597068153,0.348842419083616,3.32214750065629,0.000893274593688518,0.0318436276871205
"LOC111097400",81.3999236646766,-3.58111166462064,1.0782270404794,-3.32129647112951,0.000896003053556018,0.0318997843893438
"LOC119865252",220.406686821517,-6.87304250438742,2.06965032483543,-3.3208713674538,0.000897368856653486,0.0319073453491072
"MCM9",546.991711039483,-1.17074092388034,0.352642166896601,-3.31991189307662,0.000900458619543899,0.0319761062804145
"PIP5K1B",1415.28005696032,0.90503010163307,0.272660679670123,3.31925418336085,0.000902582312909908,0.0320104288743933
"LOC111095925",7.46337257806084,-6.96192775909196,2.09808265561393,-3.31823331195443,0.000905887823370796,0.0320865235056419
"REEP3",3056.17105642757,-1.23186314378731,0.371374884172833,-3.31703407065627,0.000909785212895751,0.032183361054137
"LOC111095548",73.7429872389265,-1.84003210714857,0.554930134135254,-3.31579057247608,0.000913842837574921,0.0322225903005611
"LOC111097445",49.1197847231943,-4.0006259406899,1.20641276739538,-3.31613362259682,0.000912721768298116,0.0322225903005611
"CD302",425.948941669714,-1.00210885299754,0.302238416100496,-3.3156236918087,0.000914388655819704,0.0322225903005611
"DIO1",14.9532956902895,-3.62656460043623,1.0939437341209,-3.31512900281892,0.000916008415590621,0.0322386015273325
"LOC119873536",20.6236655877083,-4.53643145196504,1.36854994157466,-3.31477231057085,0.000917177982049205,0.0322387477985097
"LOC111095981",17.1756103174585,-3.77591235996152,1.1399904343071,-3.31223161732632,0.000925548836402515,0.0324094398245605
"LOC106560140",32.1905297622603,-2.27205448088484,0.685856238929565,-3.31272700009393,0.000923911157566058,0.0324094398245605
"CCR1",123.195466176394,-1.58508512627001,0.478543213799018,-3.31231345584544,0.000925278102270267,0.0324094398245605
"LOC119873595",86.9483551979265,-3.17086447363402,0.957537707426946,-3.31147739565748,0.000928047372658599,0.0324558463588557
"LOC100682600",6.07126399909945,-3.24641548071207,0.980461224215745,-3.31111052689393,0.000929264969417006,0.0324573950113417
"LOC119876729",424.69578450823,-1.83769876446645,0.555099248466901,-3.31057692753484,0.000931038568683995,0.0324783353411165
"LOC119869908",12.265495929844,-3.05960270905013,0.924573434792127,-3.30920464931812,0.000935614217390441,0.0324975034184969
"LOC102152008",19.3118264047051,-3.47249093590046,1.04934177428856,-3.30920870681507,0.000935600657641389,0.0324975034184969
"LOC106559896",288.029252927575,1.94447589187532,0.587577125452489,3.30931176120563,0.000935256321203993,0.0324975034184969
"LOC119867571",18.4392374208905,-4.17303626318979,1.2611157495153,-3.30900336848039,0.000936287106407188,0.0324975034184969
"LOC111092304",18.1681854486941,-3.9426177193203,1.19180956265743,-3.30809371132185,0.000939333718090313,0.0325623917838751
"HAPLN2",1517.31803259684,-1.7064699904767,0.516097629821787,-3.30648678054569,0.000944738081248489,0.0326678619269712
"LOC119867565",317.983788698117,-3.23441374406571,0.978138786487172,-3.30670226837808,0.000944011692951134,0.0326678619269712
"LOC119870179",19.4999780337309,-3.81414582766742,1.15381724348394,-3.3056758764938,0.000947476201876142,0.0327216406647936
"LOC119873545",4.39184214584247,-4.51056869502331,1.36471761737394,-3.30512967488672,0.000949324662444172,0.0327445986748044
"LOC119872770",13.161959400238,-4.80714838309048,1.45502549596492,-3.30382415732349,0.000953756349552174,0.0328156242508231
"LOC111097154",72.9605264570625,-2.66245098299729,0.805868474486678,-3.30382818944892,0.000953742632717662,0.0328156242508231
"FLG",12.5703856236995,-4.11145706354089,1.24485805559493,-3.3027517033466,0.000957411211365412,0.0329004550807471
"LOC119866496",14.7142490636582,-3.22623108495064,0.976985453699812,-3.30223041984199,0.000959192396951272,0.032920768333577
"LOC119868528",113890.043601636,-3.28623789142644,0.99529974495393,-3.3017569913861,0.000960812724515188,0.0329355172221359
"RBBP9",403.120759773544,-0.691028801914773,0.209447068119151,-3.2993004300335,0.00096926118367534,0.0331840001534789
"RASL11B",617.459007161457,1.30879228103533,0.396736577913316,3.29889491893862,0.000970662390967207,0.0331908945875474
"RASGRF1",7240.2355619811,1.06972186292987,0.32444600125032,3.29707211310196,0.000976984131937161,0.0332909257664353
"TIMELESS",255.785322818197,-1.16531066213763,0.353518711755724,-3.29631961021299,0.000979605016588163,0.0332909257664353
"PAK1",16300.6210500893,0.904434498034527,0.27431987906496,3.29700676858477,0.000977211461987631,0.0332909257664353
"LOC119866858",7.1809269395814,-3.70054905456343,1.1226227836125,-3.29634237660436,0.00097952562834364,0.0332909257664353
"LOC119868706",88.9594018986726,-3.86977373809383,1.1738291266547,-3.29670958934399,0.000978245950608657,0.0332909257664353
"GLRA1",179.439533097156,-3.74569063735986,1.13656277005626,-3.29563024237935,0.000982011721317884,0.0333227295002856
"LOC119865647",4.7200516235572,-6.321725380039,1.9183706017268,-3.29536189428078,0.000982950051412826,0.0333227295002856
"LOC102157278",88.0080542407976,-1.79140734070142,0.54369636710218,-3.29486722570789,0.00098468193008109,0.0333405829031006
"GFOD1",6300.51865412876,0.563856301383786,0.171175426341499,3.29402597928325,0.00098763369822156,0.033399646691813
"LOC106559160",34.5628607677122,-2.75222999248996,0.835963577729912,-3.29228457532054,0.000993769992320931,0.033525194265334
"LOC111097641",5.4468360416349,-5.91255681240605,1.7957343570051,-3.29255649051953,0.000992809507937661,0.033525194265334
"LOC119874424",12.4475975528376,-3.03807962633153,0.923315799116902,-3.2904014306235,0.0010004454588127,0.0337092846859146
"LOC111091944",15.6190939705307,-5.24601103494749,1.59541094511288,-3.28818794368765,0.00100834500436357,0.0339197614326127
"LOC102152600",23.9338433775887,-3.5018081776605,1.06503821232031,-3.28796482337606,0.00100914447670319,0.0339197614326127
"FAM107B",1705.2142048089,-1.32713190661548,0.403869806566318,-3.28603892897737,0.00101606966510046,0.0339373615532235
"LOC477597",210.656617762705,2.5320990916254,0.77054035382088,3.28613430700868,0.00101572566925789,0.0339373615532235
"TRNAI-AAU",20.2281523151955,-5.7169518888566,1.7396017287878,-3.28635675295652,0.00101492380186724,0.0339373615532235
